Date,Open,High,Low,Close,Adj Close,Volume
11/25/1997,38.950001,38.950001,38.950001,38.950001,14.393257,0
11/26/1997,39.029999,39.029999,39.029999,39.029999,14.422819,0
11/28/1997,39.07,39.07,39.07,39.07,14.437604,0
12/1/1997,39.650002,39.650002,39.650002,39.650002,14.651932,0
12/2/1997,39.790001,39.790001,39.790001,39.790001,14.703665,0
12/3/1997,39.970001,39.970001,39.970001,39.970001,14.770181,0
12/4/1997,39.75,39.75,39.75,39.75,14.688883,0
12/5/1997,40.09,40.09,40.09,40.09,14.814524,0
12/8/1997,40.360001,40.360001,40.360001,40.360001,14.914298,0
12/9/1997,40.529999,40.529999,40.529999,40.529999,14.977116,0
12/10/1997,40.34,40.34,40.34,40.34,14.906911,0
12/11/1997,39.939999,39.939999,39.939999,39.939999,14.759092,0
12/12/1997,40.130001,40.130001,40.130001,40.130001,14.829307,0
12/15/1997,40.209999,40.209999,40.209999,40.209999,14.858868,0
12/16/1997,40.25,40.25,40.25,40.25,14.873653,0
12/17/1997,40.27,40.27,40.27,40.27,14.881039,0
12/18/1997,40.080002,40.080002,40.080002,40.080002,14.810829,0
12/19/1997,39.799999,39.799999,39.799999,39.799999,14.707359,0
12/22/1997,39.959999,39.959999,39.959999,39.959999,14.766482,0
12/23/1997,39.580002,39.580002,39.580002,39.580002,14.626064,0
12/24/1997,39.27,39.27,39.27,39.27,14.511512,0
12/26/1997,39.34,39.34,39.34,39.34,14.537374,0
12/29/1997,39.799999,39.799999,39.799999,39.799999,14.707359,0
12/30/1997,40.290001,40.290001,40.290001,40.290001,14.888435,0
12/31/1997,40.41,40.41,40.41,40.41,14.932773,0
1/2/1998,40.490002,40.490002,40.490002,40.490002,14.962339,0
1/5/1998,40.700001,40.700001,40.700001,40.700001,15.03994,0
1/6/1998,40.619999,40.619999,40.619999,40.619999,15.010374,0
1/7/1998,40.900002,40.900002,40.900002,40.900002,15.113847,0
1/8/1998,40.75,40.75,40.75,40.75,15.058416,0
1/9/1998,39.790001,39.790001,39.790001,39.790001,14.703665,0
1/12/1998,39.98,39.98,39.98,39.98,14.773876,0
1/13/1998,40.549999,40.549999,40.549999,40.549999,14.984508,0
1/14/1998,40.650002,40.650002,40.650002,40.650002,15.021463,0
1/15/1998,40.400002,40.400002,40.400002,40.400002,14.92908,0
1/16/1998,40.759998,40.759998,40.759998,40.759998,15.06211,0
1/20/1998,40.959999,40.959999,40.959999,40.959999,15.136018,0
1/21/1998,40.77,40.77,40.77,40.77,15.065806,0
1/22/1998,40.5,40.5,40.5,40.5,14.966029,0
1/23/1998,40.310001,40.310001,40.310001,40.310001,14.89582,0
1/26/1998,40.07,40.07,40.07,40.07,14.807131,0
1/27/1998,40.540001,40.540001,40.540001,40.540001,14.980815,0
1/28/1998,40.68,40.68,40.68,40.68,15.032548,0
1/29/1998,41.07,41.07,41.07,41.07,15.176666,0
1/30/1998,40.91,40.91,40.91,40.91,15.117539,0
2/2/1998,41.68,41.68,41.68,41.68,15.402081,0
2/3/1998,41.93,41.93,41.93,41.93,15.494464,0
2/4/1998,41.91,41.91,41.91,41.91,15.487071,0
2/5/1998,41.849998,41.849998,41.849998,41.849998,15.464899,0
2/6/1998,42.07,42.07,42.07,42.07,15.546197,0
2/9/1998,42.200001,42.200001,42.200001,42.200001,15.594239,0
2/10/1998,42.369999,42.369999,42.369999,42.369999,15.657055,0
2/11/1998,42.34,42.34,42.34,42.34,15.645972,0
2/12/1998,42.490002,42.490002,42.490002,42.490002,15.701406,0
2/13/1998,42.41,42.41,42.41,42.41,15.671837,0
2/17/1998,42.73,42.73,42.73,42.73,15.79009,0
2/18/1998,42.950001,42.950001,42.950001,42.950001,15.871387,0
2/19/1998,42.810001,42.810001,42.810001,42.810001,15.819652,0
2/20/1998,42.939999,42.939999,42.939999,42.939999,15.867687,0
2/23/1998,42.970001,42.970001,42.970001,42.970001,15.878774,0
2/24/1998,42.599998,42.599998,42.599998,42.599998,15.74205,0
2/25/1998,42.939999,42.939999,42.939999,42.939999,15.867687,0
2/26/1998,43.220001,43.220001,43.220001,43.220001,15.971155,0
2/27/1998,43.330002,43.330002,43.330002,43.330002,16.011806,0
3/2/1998,43.34,43.34,43.34,43.34,16.015501,0
3/3/1998,43.439999,43.439999,43.439999,43.439999,16.05245,0
3/4/1998,43.389999,43.389999,43.389999,43.389999,16.033978,0
3/5/1998,43.119999,43.119999,43.119999,43.119999,15.934202,0
3/6/1998,44.060001,44.060001,44.060001,44.060001,16.281563,0
3/9/1998,44.060001,44.060001,44.060001,44.060001,16.281563,0
3/10/1998,44.330002,44.330002,44.330002,44.330002,16.381336,0
3/11/1998,44.34,44.34,44.34,44.34,16.385033,0
3/12/1998,44.380001,44.380001,44.380001,44.380001,16.399813,0
3/13/1998,44.389999,44.389999,44.389999,44.389999,16.403509,0
3/16/1998,44.509998,44.509998,44.509998,44.509998,16.447857,0
3/17/1998,44.540001,44.540001,44.540001,44.540001,16.458941,0
3/18/1998,44.540001,44.540001,44.540001,44.540001,16.458941,0
3/19/1998,44.380001,44.380001,44.380001,44.380001,16.399813,0
3/20/1998,44.75,44.75,44.75,44.75,16.536539,0
3/23/1998,44.419998,44.419998,44.419998,44.419998,16.414595,0
3/24/1998,44.790001,44.790001,44.790001,44.790001,16.551325,0
3/25/1998,44.57,44.57,44.57,44.57,16.470026,0
3/26/1998,44.450001,44.450001,44.450001,44.450001,16.425686,0
3/27/1998,44.279999,44.279999,44.279999,44.279999,16.36286,0
3/30/1998,44.18,44.18,44.18,44.18,16.325907,0
3/31/1998,44.43,44.43,44.43,44.43,16.418291,0
4/1/1998,44.540001,44.540001,44.540001,44.540001,16.458941,0
4/2/1998,44.91,44.91,44.91,44.91,16.595663,0
4/3/1998,44.990002,44.990002,44.990002,44.990002,16.625229,0
4/6/1998,44.919998,44.919998,44.919998,44.919998,16.599361,0
4/7/1998,44.529999,44.529999,44.529999,44.529999,16.455246,0
4/8/1998,44.290001,44.290001,44.290001,44.290001,16.366558,0
4/9/1998,44.450001,44.450001,44.450001,44.450001,16.425686,0
4/13/1998,44.360001,44.360001,44.360001,44.360001,16.392426,0
4/14/1998,44.630001,44.630001,44.630001,44.630001,16.492201,0
4/15/1998,44.650002,44.650002,44.650002,44.650002,16.49959,0
4/16/1998,44.360001,44.360001,44.360001,44.360001,16.392426,0
4/17/1998,44.689999,44.689999,44.689999,44.689999,16.514368,0
4/20/1998,44.759998,44.759998,44.759998,44.759998,16.540237,0
4/21/1998,44.900002,44.900002,44.900002,44.900002,16.591972,0
4/22/1998,45.07,45.07,45.07,45.07,16.654791,0
4/23/1998,44.66,44.66,44.66,44.66,16.503281,0
4/24/1998,44.080002,44.080002,44.080002,44.080002,16.288956,0
4/27/1998,43.18,43.18,43.18,43.18,15.956379,0
4/28/1998,43.450001,43.450001,43.450001,43.450001,16.056152,0
4/29/1998,43.740002,43.740002,43.740002,43.740002,16.163317,0
4/30/1998,44.009998,44.009998,44.009998,44.009998,16.263086,0
5/1/1998,44.209999,44.209999,44.209999,44.209999,16.336996,0
5/4/1998,44.380001,44.380001,44.380001,44.380001,16.399813,0
5/5/1998,44.130001,44.130001,44.130001,44.130001,16.307436,0
5/6/1998,44.02,44.02,44.02,44.02,16.266787,0
5/7/1998,43.689999,43.689999,43.689999,43.689999,16.14484,0
5/8/1998,44.029999,44.029999,44.029999,44.029999,16.270481,0
5/11/1998,43.950001,43.950001,43.950001,43.950001,16.240917,0
5/12/1998,44.139999,44.139999,44.139999,44.139999,16.311127,0
5/13/1998,44.139999,44.139999,44.139999,44.139999,16.311127,0
5/14/1998,44.09,44.09,44.09,44.09,16.292652,0
5/15/1998,43.869999,43.869999,43.869999,43.869999,16.211355,0
5/18/1998,43.650002,43.650002,43.650002,43.650002,16.130056,0
5/19/1998,43.75,43.75,43.75,43.75,16.167011,0
5/20/1998,43.869999,43.869999,43.869999,43.869999,16.211355,0
5/21/1998,43.869999,43.869999,43.869999,43.869999,16.211355,0
5/22/1998,44.07,44.07,44.07,44.07,16.285261,0
5/26/1998,43.529999,43.529999,43.529999,43.529999,16.085709,0
5/27/1998,43.18,43.18,43.18,43.18,15.956379,0
5/28/1998,43.450001,43.450001,43.450001,43.450001,16.056152,0
5/29/1998,43.360001,43.360001,43.360001,43.360001,16.02289,0
6/1/1998,43.32,43.32,43.32,43.32,16.008112,0
6/2/1998,43.139999,43.139999,43.139999,43.139999,15.941595,0
6/3/1998,42.91,42.91,42.91,42.91,15.856603,0
6/4/1998,42.84,42.84,42.84,42.84,15.830732,0
6/5/1998,43.529999,43.529999,43.529999,43.529999,16.085709,0
6/8/1998,43.639999,43.639999,43.639999,43.639999,16.12636,0
6/9/1998,43.57,43.57,43.57,43.57,16.100492,0
6/10/1998,43.150002,43.150002,43.150002,43.150002,15.945292,0
6/11/1998,42.630001,42.630001,42.630001,42.630001,15.753137,0
6/12/1998,42.540001,42.540001,42.540001,42.540001,15.719882,0
6/15/1998,41.869999,41.869999,41.869999,41.869999,15.472291,0
6/16/1998,41.889999,41.889999,41.889999,41.889999,15.479683,0
6/17/1998,42.48,42.48,42.48,42.48,15.697705,0
6/18/1998,42.240002,42.240002,42.240002,42.240002,15.609021,0
6/19/1998,42.189999,42.189999,42.189999,42.189999,15.59054,0
6/22/1998,42.16,42.16,42.16,42.16,15.579453,0
6/23/1998,42.619999,42.619999,42.619999,42.619999,15.74944,0
6/24/1998,43.040001,43.040001,43.040001,43.040001,15.904642,0
6/25/1998,43.200001,43.200001,43.200001,43.200001,15.963767,0
6/26/1998,43.299999,43.299999,43.299999,43.299999,16.000717,0
6/29/1998,43.279999,43.279999,43.279999,43.279999,15.99333,0
6/30/1998,43.23,43.23,43.23,43.23,15.974856,0
7/1/1998,44.029999,44.029999,44.029999,44.029999,16.270481,0
7/2/1998,44.119999,44.119999,44.119999,44.119999,16.303736,0
7/6/1998,44.290001,44.290001,44.290001,44.290001,16.366558,0
7/7/1998,44.09,44.09,44.09,44.09,16.292652,0
7/8/1998,44.299999,44.299999,44.299999,44.299999,16.370251,0
7/9/1998,44.029999,44.029999,44.029999,44.029999,16.270481,0
7/10/1998,44.110001,44.110001,44.110001,44.110001,16.300043,0
7/13/1998,43.880001,43.880001,43.880001,43.880001,16.21505,0
7/14/1998,44.27,44.27,44.27,44.27,16.359171,0
7/15/1998,44.040001,44.040001,44.040001,44.040001,16.274174,0
7/16/1998,44.389999,44.389999,44.389999,44.389999,16.403509,0
7/17/1998,44.540001,44.540001,44.540001,44.540001,16.458941,0
7/20/1998,44.310001,44.310001,44.310001,44.310001,16.373953,0
7/21/1998,43.470001,43.470001,43.470001,43.470001,16.06354,0
7/22/1998,43.48,43.48,43.48,43.48,16.067238,0
7/23/1998,42.939999,42.939999,42.939999,42.939999,15.867687,0
7/24/1998,42.59,42.59,42.59,42.59,15.738355,0
7/27/1998,42.369999,42.369999,42.369999,42.369999,15.657055,0
7/28/1998,41.869999,41.869999,41.869999,41.869999,15.472291,0
7/29/1998,41.880001,41.880001,41.880001,41.880001,15.475987,0
7/30/1998,41.880001,41.880001,41.880001,41.880001,15.475987,0
7/31/1998,41.549999,41.549999,41.549999,41.549999,15.354037,0
8/3/1998,41.490002,41.490002,41.490002,41.490002,15.331868,0
8/4/1998,40.290001,40.290001,40.290001,40.290001,14.888435,0
8/5/1998,36.43,36.43,36.43,36.43,14.958233,0
8/6/1998,36.369999,36.369999,36.369999,36.369999,14.933596,0
8/7/1998,36.57,36.57,36.57,36.57,15.015715,0
8/10/1998,36.380001,36.380001,36.380001,36.380001,14.937705,0
8/11/1998,35.669998,35.669998,35.669998,35.669998,14.64617,0
8/12/1998,36.09,36.09,36.09,36.09,14.818625,0
8/13/1998,35.740002,35.740002,35.740002,35.740002,14.674915,0
8/14/1998,35.419998,35.419998,35.419998,35.419998,14.543522,0
8/17/1998,35.900002,35.900002,35.900002,35.900002,14.740613,0
8/18/1998,36.259998,36.259998,36.259998,36.259998,14.888435,0
8/19/1998,36.240002,36.240002,36.240002,36.240002,14.880223,0
8/20/1998,36.189999,36.189999,36.189999,36.189999,14.859687,0
8/21/1998,35.860001,35.860001,35.860001,35.860001,14.724193,0
8/24/1998,35.959999,35.959999,35.959999,35.959999,14.765252,0
8/25/1998,36.009998,36.009998,36.009998,36.009998,14.785782,0
8/26/1998,35.419998,35.419998,35.419998,35.419998,14.543522,0
8/27/1998,34.220001,34.220001,34.220001,34.220001,14.050799,0
8/28/1998,33.919998,33.919998,33.919998,33.919998,13.927622,0
8/31/1998,32.349998,32.349998,32.349998,32.349998,13.282976,0
9/1/1998,33.27,33.27,33.27,33.27,13.660729,0
9/2/1998,33.48,33.48,33.48,33.48,13.746958,0
9/3/1998,33.5,33.5,33.5,33.5,13.755168,0
9/4/1998,33.16,33.16,33.16,33.16,13.615563,0
9/8/1998,34.43,34.43,34.43,34.43,14.137033,0
9/9/1998,34.080002,34.080002,34.080002,34.080002,13.99332,0
9/10/1998,33.189999,33.189999,33.189999,33.189999,13.627884,0
9/11/1998,33.669998,33.669998,33.669998,33.669998,13.824972,0
9/14/1998,34.34,34.34,34.34,34.34,14.100076,0
9/15/1998,34.599998,34.599998,34.599998,34.599998,14.20683,0
9/16/1998,35.25,35.25,35.25,35.25,14.473722,0
9/17/1998,34.360001,34.360001,34.360001,34.360001,14.108288,0
9/18/1998,34.84,34.84,34.84,34.84,14.305377,0
9/21/1998,34.669998,34.669998,34.669998,34.669998,14.235574,0
9/22/1998,34.720001,34.720001,34.720001,34.720001,14.256103,0
9/23/1998,35,35,35,35,14.371071,0
9/24/1998,34.650002,34.650002,34.650002,34.650002,14.227359,0
9/25/1998,34.580002,34.580002,34.580002,34.580002,14.19862,0
9/28/1998,34.540001,34.540001,34.540001,34.540001,14.182196,0
9/29/1998,34.5,34.5,34.5,34.5,14.165773,0
9/30/1998,33.540001,33.540001,33.540001,33.540001,13.771592,0
10/1/1998,32.860001,32.860001,32.860001,32.860001,13.492385,0
10/2/1998,33.540001,33.540001,33.540001,33.540001,13.771592,0
10/5/1998,33.150002,33.150002,33.150002,33.150002,13.611458,0
10/6/1998,33.040001,33.040001,33.040001,33.040001,13.566293,0
10/7/1998,32.82,32.82,32.82,32.82,13.475958,0
10/8/1998,32.32,32.32,32.32,32.32,13.270658,0
10/9/1998,33.41,33.41,33.41,33.41,13.718217,0
10/12/1998,33.939999,33.939999,33.939999,33.939999,13.935832,0
10/13/1998,33.799999,33.799999,33.799999,33.799999,13.878351,0
10/14/1998,34.34,34.34,34.34,34.34,14.100076,0
10/15/1998,35.32,35.32,35.32,35.32,14.502465,0
10/16/1998,35.790001,35.790001,35.790001,35.790001,14.69545,0
10/19/1998,36.23,36.23,36.23,36.23,14.87611,0
10/20/1998,36.459999,36.459999,36.459999,36.459999,14.970549,0
10/21/1998,36.18,36.18,36.18,36.18,14.855583,0
10/22/1998,36.48,36.48,36.48,36.48,14.978763,0
10/23/1998,36.419998,36.419998,36.419998,36.419998,14.954127,0
10/26/1998,36.75,36.75,36.75,36.75,15.089625,0
10/27/1998,36.900002,36.900002,36.900002,36.900002,15.151215,0
10/28/1998,36.869999,36.869999,36.869999,36.869999,15.1389,0
10/29/1998,37.41,37.41,37.41,37.41,15.360626,0
10/30/1998,37.73,37.73,37.73,37.73,15.492014,0
11/2/1998,38.400002,38.400002,38.400002,38.400002,15.767119,0
11/3/1998,38.5,38.5,38.5,38.5,15.808182,0
11/4/1998,38.93,38.93,38.93,38.93,15.984735,0
11/5/1998,39.209999,39.209999,39.209999,39.209999,16.099703,0
11/6/1998,39.650002,39.650002,39.650002,39.650002,16.280367,0
11/9/1998,39.23,39.23,39.23,39.23,16.107918,0
11/10/1998,38.959999,38.959999,38.959999,38.959999,15.997057,0
11/11/1998,38.599998,38.599998,38.599998,38.599998,15.849244,0
11/12/1998,38.68,38.68,38.68,38.68,15.882089,0
11/13/1998,38.889999,38.889999,38.889999,38.889999,15.968312,0
11/16/1998,38.75,38.75,38.75,38.75,15.91083,0
11/17/1998,38.84,38.84,38.84,38.84,15.947786,0
11/18/1998,38.669998,38.669998,38.669998,38.669998,15.877987,0
11/19/1998,38.889999,38.889999,38.889999,38.889999,15.968312,0
11/20/1998,39.169998,39.169998,39.169998,39.169998,16.083282,0
11/23/1998,38,38,38,38,16.459248,0
11/24/1998,37.639999,37.639999,37.639999,37.639999,16.303314,0
11/25/1998,37.580002,37.580002,37.580002,37.580002,16.277328,0
11/27/1998,37.380001,37.380001,37.380001,37.380001,16.190701,0
11/30/1998,36.639999,36.639999,36.639999,36.639999,15.870177,0
12/1/1998,36.619999,36.619999,36.619999,36.619999,15.861514,0
12/2/1998,36.279999,36.279999,36.279999,36.279999,15.714248,0
12/3/1998,35.59,35.59,35.59,35.59,15.415386,0
12/4/1998,36.02,36.02,36.02,36.02,15.601631,0
12/7/1998,36.060001,36.060001,36.060001,36.060001,15.61896,0
12/8/1998,35.810001,35.810001,35.810001,35.810001,15.510674,0
12/9/1998,35.639999,35.639999,35.639999,35.639999,15.437041,0
12/10/1998,35.049999,35.049999,35.049999,35.049999,15.181493,0
12/11/1998,34.91,34.91,34.91,34.91,15.120849,0
12/14/1998,34.07,34.07,34.07,34.07,14.757014,0
12/15/1998,34.57,34.57,34.57,34.57,14.973582,0
12/16/1998,34.540001,34.540001,34.540001,34.540001,14.960591,0
12/17/1998,34.75,34.75,34.75,34.75,15.051549,0
12/18/1998,34.75,34.75,34.75,34.75,15.051549,0
12/21/1998,35.16,35.16,35.16,35.16,15.229131,0
12/22/1998,35.200001,35.200001,35.200001,35.200001,15.246458,0
12/23/1998,35.330002,35.330002,35.330002,35.330002,15.302767,0
12/24/1998,35.450001,35.450001,35.450001,35.450001,15.354744,0
12/28/1998,35.41,35.41,35.41,35.41,15.337417,0
12/29/1998,35.799999,35.799999,35.799999,35.799999,15.506342,0
12/30/1998,35.790001,35.790001,35.790001,35.790001,15.502008,0
12/31/1998,35.82,35.82,35.82,35.82,15.515006,0
1/4/1999,35.68,35.68,35.68,35.68,15.454369,0
1/5/1999,35.810001,35.810001,35.810001,35.810001,15.510674,0
1/6/1999,36.41,36.41,36.41,36.41,15.770556,0
1/7/1999,36.400002,36.400002,36.400002,36.400002,15.766231,0
1/8/1999,36.700001,36.700001,36.700001,36.700001,15.89617,0
1/11/1999,36.599998,36.599998,36.599998,36.599998,15.85285,0
1/12/1999,35.799999,35.799999,35.799999,35.799999,15.506342,0
1/13/1999,35.68,35.68,35.68,35.68,15.454369,0
1/14/1999,35.080002,35.080002,35.080002,35.080002,15.194482,0
1/15/1999,35.52,35.52,35.52,35.52,15.385064,0
1/19/1999,35.200001,35.200001,35.200001,35.200001,15.246458,0
1/20/1999,35.189999,35.189999,35.189999,35.189999,15.242127,0
1/21/1999,34.610001,34.610001,34.610001,34.610001,14.99091,0
1/22/1999,34.560001,34.560001,34.560001,34.560001,14.969251,0
1/25/1999,34.84,34.84,34.84,34.84,15.09053,0
1/26/1999,34.580002,34.580002,34.580002,34.580002,14.977915,0
1/27/1999,34.240002,34.240002,34.240002,34.240002,14.830647,0
1/28/1999,34.380001,34.380001,34.380001,34.380001,14.891286,0
1/29/1999,34.759998,34.759998,34.759998,34.759998,15.055881,0
2/1/1999,34.84,34.84,34.84,34.84,15.09053,0
2/2/1999,34.73,34.73,34.73,34.73,15.042882,0
2/3/1999,35.299999,35.299999,35.299999,35.299999,15.289773,0
2/4/1999,35.080002,35.080002,35.080002,35.080002,15.194482,0
2/5/1999,35.23,35.23,35.23,35.23,15.259454,0
2/8/1999,35.240002,35.240002,35.240002,35.240002,15.263785,0
2/9/1999,34.889999,34.889999,34.889999,34.889999,15.112187,0
2/10/1999,34.5,34.5,34.5,34.5,14.943264,0
2/11/1999,34.779999,34.779999,34.779999,34.779999,15.06454,0
2/12/1999,34.279999,34.279999,34.279999,34.279999,14.847973,0
2/16/1999,34.389999,34.389999,34.389999,34.389999,14.895619,0
2/17/1999,33.830002,33.830002,33.830002,33.830002,14.653062,0
2/18/1999,34.040001,34.040001,34.040001,34.040001,14.744019,0
2/19/1999,34.25,34.25,34.25,34.25,14.834979,0
2/22/1999,35.02,35.02,35.02,35.02,15.168492,0
2/23/1999,35.259998,35.259998,35.259998,35.259998,15.272446,0
2/24/1999,34.98,34.98,34.98,34.98,15.151169,0
2/25/1999,35.130001,35.130001,35.130001,35.130001,15.216141,0
2/26/1999,35.110001,35.110001,35.110001,35.110001,15.207479,0
3/1/1999,35.060001,35.060001,35.060001,35.060001,15.185825,0
3/2/1999,35.060001,35.060001,35.060001,35.060001,15.185825,0
3/3/1999,34.970001,34.970001,34.970001,34.970001,15.146838,0
3/4/1999,35.23,35.23,35.23,35.23,15.259454,0
3/5/1999,35.709999,35.709999,35.709999,35.709999,15.46736,0
3/8/1999,35.66,35.66,35.66,35.66,15.445702,0
3/9/1999,35.419998,35.419998,35.419998,35.419998,15.341747,0
3/10/1999,35.889999,35.889999,35.889999,35.889999,15.545326,0
3/11/1999,35.84,35.84,35.84,35.84,15.523665,0
3/12/1999,35.82,35.82,35.82,35.82,15.515006,0
3/15/1999,35.98,35.98,35.98,35.98,15.584306,0
3/16/1999,35.959999,35.959999,35.959999,35.959999,15.575644,0
3/17/1999,35.709999,35.709999,35.709999,35.709999,15.46736,0
3/18/1999,36.130001,36.130001,36.130001,36.130001,15.649275,0
3/19/1999,36.369999,36.369999,36.369999,36.369999,15.753229,0
3/22/1999,36.119999,36.119999,36.119999,36.119999,15.644947,0
3/23/1999,35.509998,35.509998,35.509998,35.509998,15.380734,0
3/24/1999,35.830002,35.830002,35.830002,35.830002,15.519338,0
3/25/1999,36.130001,36.130001,36.130001,36.130001,15.649275,0
3/26/1999,35.919998,35.919998,35.919998,35.919998,15.558317,0
3/29/1999,36.419998,36.419998,36.419998,36.419998,15.774888,0
3/30/1999,35.720001,35.720001,35.720001,35.720001,15.471694,0
3/31/1999,35.650002,35.650002,35.650002,35.650002,15.44137,0
4/1/1999,35.470001,35.470001,35.470001,35.470001,15.363411,0
4/5/1999,35.869999,35.869999,35.869999,35.869999,15.536662,0
4/6/1999,35.59,35.59,35.59,35.59,15.415386,0
4/7/1999,35.619999,35.619999,35.619999,35.619999,15.428378,0
4/8/1999,35.990002,35.990002,35.990002,35.990002,15.588639,0
4/9/1999,36.419998,36.419998,36.419998,36.419998,15.774888,0
4/12/1999,36.709999,36.709999,36.709999,36.709999,15.900494,0
4/13/1999,36.439999,36.439999,36.439999,36.439999,15.783555,0
4/14/1999,37.049999,37.049999,37.049999,37.049999,16.047762,0
4/15/1999,38.200001,38.200001,38.200001,38.200001,16.545874,0
4/16/1999,38.439999,38.439999,38.439999,38.439999,16.649826,0
4/19/1999,38.560001,38.560001,38.560001,38.560001,16.701805,0
4/20/1999,38.43,38.43,38.43,38.43,16.6455,0
4/21/1999,38.900002,38.900002,38.900002,38.900002,16.849073,0
4/22/1999,38.720001,38.720001,38.720001,38.720001,16.771105,0
4/23/1999,38.68,38.68,38.68,38.68,16.753782,0
4/26/1999,38.509998,38.509998,38.509998,38.509998,16.680145,0
4/27/1999,38.639999,38.639999,38.639999,38.639999,16.736454,0
4/28/1999,38.639999,38.639999,38.639999,38.639999,16.736454,0
4/29/1999,38.869999,38.869999,38.869999,38.869999,16.836073,0
4/30/1999,38.610001,38.610001,38.610001,38.610001,16.723461,0
5/3/1999,39.59,39.59,39.59,39.59,17.147934,0
5/4/1999,39.48,39.48,39.48,39.48,17.100292,0
5/5/1999,39.759998,39.759998,39.759998,39.759998,17.221569,0
5/6/1999,39.529999,39.529999,39.529999,39.529999,17.121946,0
5/7/1999,39.82,39.82,39.82,39.82,17.247562,0
5/10/1999,39.830002,39.830002,39.830002,39.830002,17.251886,0
5/11/1999,40.049999,40.049999,40.049999,40.049999,17.347179,0
5/12/1999,40.139999,40.139999,40.139999,40.139999,17.38616,0
5/13/1999,39.98,39.98,39.98,39.98,17.31686,0
5/14/1999,39.52,39.52,39.52,39.52,17.117615,0
5/17/1999,39.23,39.23,39.23,39.23,16.992004,0
5/18/1999,39.009998,39.009998,39.009998,39.009998,16.896717,0
5/19/1999,39.209999,39.209999,39.209999,39.209999,16.983339,0
5/20/1999,39.630001,39.630001,39.630001,39.630001,17.165262,0
5/21/1999,39.450001,39.450001,39.450001,39.450001,17.087294,0
5/24/1999,39.139999,39.139999,39.139999,39.139999,16.953024,0
5/25/1999,38.799999,38.799999,38.799999,38.799999,16.805754,0
5/26/1999,38.959999,38.959999,38.959999,38.959999,16.875057,0
5/27/1999,38.139999,38.139999,38.139999,38.139999,16.519886,0
5/28/1999,38.59,38.59,38.59,38.59,16.714802,0
6/1/1999,38.849998,38.849998,38.849998,38.849998,16.827415,0
6/2/1999,38.740002,38.740002,38.740002,38.740002,16.779766,0
6/3/1999,38.990002,38.990002,38.990002,38.990002,16.888052,0
6/4/1999,39.25,39.25,39.25,39.25,17.000671,0
6/7/1999,39.400002,39.400002,39.400002,39.400002,17.065636,0
6/8/1999,38.880001,38.880001,38.880001,38.880001,16.840406,0
6/9/1999,38.580002,38.580002,38.580002,38.580002,16.710466,0
6/10/1999,38.389999,38.389999,38.389999,38.389999,16.62817,0
6/11/1999,38.130001,38.130001,38.130001,38.130001,16.515558,0
6/14/1999,38.32,38.32,38.32,38.32,16.597851,0
6/15/1999,38.439999,38.439999,38.439999,38.439999,16.649826,0
6/16/1999,38.610001,38.610001,38.610001,38.610001,16.723461,0
6/17/1999,38.73,38.73,38.73,38.73,16.775436,0
6/18/1999,39.099998,39.099998,39.099998,39.099998,16.935699,0
6/21/1999,39.02,39.02,39.02,39.02,16.901051,0
6/22/1999,39.110001,39.110001,39.110001,39.110001,16.940029,0
6/23/1999,39.240002,39.240002,39.240002,39.240002,16.996338,0
6/24/1999,38.68,38.68,38.68,38.68,16.753782,0
6/25/1999,38.849998,38.849998,38.849998,38.849998,16.827415,0
6/28/1999,39.279999,39.279999,39.279999,39.279999,17.013666,0
6/29/1999,39.689999,39.689999,39.689999,39.689999,17.191252,0
6/30/1999,39.759998,39.759998,39.759998,39.759998,17.221569,0
7/1/1999,39.91,39.91,39.91,39.91,17.286539,0
7/2/1999,39.84,39.84,39.84,39.84,17.256224,0
7/6/1999,39.43,39.43,39.43,39.43,17.078634,0
7/7/1999,39.630001,39.630001,39.630001,39.630001,17.165262,0
7/8/1999,39.349998,39.349998,39.349998,39.349998,17.043983,0
7/9/1999,39.540001,39.540001,39.540001,39.540001,17.126282,0
7/12/1999,39.27,39.27,39.27,39.27,17.009335,0
7/13/1999,39.32,39.32,39.32,39.32,17.030991,0
7/14/1999,39.509998,39.509998,39.509998,39.509998,17.113285,0
7/15/1999,39.939999,39.939999,39.939999,39.939999,17.299534,0
7/16/1999,40.25,40.25,40.25,40.25,17.433809,0
7/19/1999,40.040001,40.040001,40.040001,40.040001,17.342846,0
7/20/1999,39.580002,39.580002,39.580002,39.580002,17.143604,0
7/21/1999,39.48,39.48,39.48,39.48,17.100292,0
7/22/1999,39.290001,39.290001,39.290001,39.290001,17.017996,0
7/23/1999,39.279999,39.279999,39.279999,39.279999,17.013666,0
7/26/1999,39.220001,39.220001,39.220001,39.220001,16.987671,0
7/27/1999,39.330002,39.330002,39.330002,39.330002,17.035318,0
7/28/1999,39.119999,39.119999,39.119999,39.119999,16.944359,0
7/29/1999,38.439999,38.439999,38.439999,38.439999,16.649826,0
7/30/1999,38.279999,38.279999,38.279999,38.279999,16.580524,0
8/2/1999,38.34,38.34,38.34,38.34,16.606508,0
8/3/1999,38.32,38.32,38.32,38.32,16.597851,0
8/4/1999,37.779999,37.779999,37.779999,37.779999,16.363956,0
8/5/1999,37.709999,37.709999,37.709999,37.709999,16.333637,0
8/6/1999,37.490002,37.490002,37.490002,37.490002,16.238348,0
